tilt : 682, real_tilt ; 59, pan : 682, real_pan : 1
tilt : 1306, real_tilt ; 1305, pan : 842, real_pan : 818
tilt : 1306, real_tilt ; 1305, pan : 858, real_pan : 833
tilt : 1306, real_tilt ; 1305, pan : 874, real_pan : 850
tilt : 1306, real_tilt ; 1305, pan : 890, real_pan : 864
tilt : 1306, real_tilt ; 1305, pan : 906, real_pan : 881
tilt : 1306, real_tilt ; 1305, pan : 922, real_pan : 898
tilt : 1306, real_tilt ; 1305, pan : 938, real_pan : 911
tilt : 1306, real_tilt ; 1305, pan : 954, real_pan : 930
tilt : 1306, real_tilt ; 1305, pan : 970, real_pan : 946
tilt : 1306, real_tilt ; 1305, pan : 986, real_pan : 959
tilt : 1306, real_tilt ; 1305, pan : 1002, real_pan : 978
tilt : 1306, real_tilt ; 1305, pan : 1018, real_pan : 993
tilt : 1306, real_tilt ; 1305, pan : 1034, real_pan : 1009
tilt : 1306, real_tilt ; 1305, pan : 1050, real_pan : 1025
tilt : 1306, real_tilt ; 1305, pan : 1066, real_pan : 1042
tilt : 1306, real_tilt ; 1305, pan : 1082, real_pan : 1057
tilt : 1306, real_tilt ; 1305, pan : 1098, real_pan : 1073
tilt : 1306, real_tilt ; 1305, pan : 1114, real_pan : 1090
tilt : 1306, real_tilt ; 1304, pan : 1130, real_pan : 1106
tilt : 1306, real_tilt ; 1305, pan : 1146, real_pan : 1121
tilt : 1306, real_tilt ; 1305, pan : 1162, real_pan : 1137
tilt : 1306, real_tilt ; 1305, pan : 1178, real_pan : 1153
tilt : 1306, real_tilt ; 1305, pan : 1194, real_pan : 1169
tilt : 1306, real_tilt ; 1305, pan : 1210, real_pan : 1185
tilt : 1306, real_tilt ; 1305, pan : 1226, real_pan : 1201
tilt : 1306, real_tilt ; 1305, pan : 1242, real_pan : 1217
tilt : 1306, real_tilt ; 1305, pan : 1258, real_pan : 1232
tilt : 1306, real_tilt ; 1305, pan : 1274, real_pan : 1249
tilt : 1306, real_tilt ; 1305, pan : 1290, real_pan : 1265
tilt : 1306, real_tilt ; 1305, pan : 1306, real_pan : 1281
tilt : 1306, real_tilt ; 1305, pan : 1322, real_pan : 1297
tilt : 1306, real_tilt ; 1305, pan : 1338, real_pan : 1313
tilt : 1306, real_tilt ; 1305, pan : 1354, real_pan : 1328
tilt : 1322, real_tilt ; 1314, pan : 682, real_pan : 1353
tilt : 1322, real_tilt ; 1320, pan : 698, real_pan : 1286
tilt : 1322, real_tilt ; 1321, pan : 714, real_pan : 1154
tilt : 1322, real_tilt ; 1321, pan : 730, real_pan : 1017
tilt : 1322, real_tilt ; 1321, pan : 746, real_pan : 886
tilt : 1322, real_tilt ; 1321, pan : 762, real_pan : 782
tilt : 1322, real_tilt ; 1321, pan : 778, real_pan : 762
tilt : 1322, real_tilt ; 1321, pan : 794, real_pan : 773
tilt : 1322, real_tilt ; 1321, pan : 810, real_pan : 787
tilt : 1322, real_tilt ; 1320, pan : 826, real_pan : 801
tilt : 1322, real_tilt ; 1321, pan : 842, real_pan : 818
tilt : 1322, real_tilt ; 1320, pan : 858, real_pan : 832
tilt : 1322, real_tilt ; 1321, pan : 874, real_pan : 850
tilt : 1322, real_tilt ; 1321, pan : 890, real_pan : 865
tilt : 1322, real_tilt ; 1320, pan : 906, real_pan : 880
tilt : 1322, real_tilt ; 1321, pan : 922, real_pan : 896
tilt : 1322, real_tilt ; 1321, pan : 938, real_pan : 913
tilt : 1322, real_tilt ; 1321, pan : 954, real_pan : 928
tilt : 1322, real_tilt ; 1321, pan : 970, real_pan : 944
tilt : 1322, real_tilt ; 1321, pan : 986, real_pan : 961
tilt : 1322, real_tilt ; 1321, pan : 1002, real_pan : 977
tilt : 1322, real_tilt ; 1321, pan : 1018, real_pan : 993
tilt : 1322, real_tilt ; 1321, pan : 1034, real_pan : 1009
tilt : 1322, real_tilt ; 1321, pan : 1050, real_pan : 1026
tilt : 1322, real_tilt ; 1321, pan : 1066, real_pan : 1041
tilt : 1322, real_tilt ; 1321, pan : 1082, real_pan : 1057
tilt : 1322, real_tilt ; 1321, pan : 1098, real_pan : 1073
tilt : 1322, real_tilt ; 1321, pan : 1114, real_pan : 1089
tilt : 1322, real_tilt ; 1321, pan : 1130, real_pan : 1105
tilt : 1322, real_tilt ; 1321, pan : 1146, real_pan : 1120
tilt : 1322, real_tilt ; 1321, pan : 1162, real_pan : 1137
tilt : 1322, real_tilt ; 1321, pan : 1178, real_pan : 1153
tilt : 1322, real_tilt ; 1321, pan : 1194, real_pan : 1169
tilt : 1322, real_tilt ; 1321, pan : 1210, real_pan : 1184
tilt : 1322, real_tilt ; 1321, pan : 1226, real_pan : 1200
tilt : 1322, real_tilt ; 1321, pan : 1242, real_pan : 1217
tilt : 1322, real_tilt ; 1321, pan : 1258, real_pan : 1232
tilt : 1322, real_tilt ; 1321, pan : 1274, real_pan : 1248
tilt : 1322, real_tilt ; 1321, pan : 1290, real_pan : 1265
tilt : 1322, real_tilt ; 1321, pan : 1306, real_pan : 1281
tilt : 1322, real_tilt ; 1321, pan : 1322, real_pan : 1296
tilt : 1322, real_tilt ; 1321, pan : 1338, real_pan : 1313
tilt : 1322, real_tilt ; 1321, pan : 1354, real_pan : 1329
tilt : 1338, real_tilt ; 1329, pan : 682, real_pan : 1352
tilt : 1338, real_tilt ; 1336, pan : 698, real_pan : 1286
tilt : 1338, real_tilt ; 1337, pan : 714, real_pan : 1154
tilt : 1338, real_tilt ; 1337, pan : 730, real_pan : 1016
tilt : 1338, real_tilt ; 1337, pan : 746, real_pan : 885
tilt : 1338, real_tilt ; 1337, pan : 762, real_pan : 782
tilt : 1338, real_tilt ; 1337, pan : 778, real_pan : 762
tilt : 1338, real_tilt ; 1337, pan : 794, real_pan : 773
tilt : 1338, real_tilt ; 1337, pan : 810, real_pan : 788
tilt : 1338, real_tilt ; 1337, pan : 826, real_pan : 802
tilt : 1338, real_tilt ; 1337, pan : 842, real_pan : 818
tilt : 1338, real_tilt ; 1337, pan : 858, real_pan : 832
tilt : 1338, real_tilt ; 1337, pan : 874, real_pan : 850
tilt : 1338, real_tilt ; 1337, pan : 890, real_pan : 864
tilt : 1338, real_tilt ; 1337, pan : 906, real_pan : 880
tilt : 1338, real_tilt ; 1337, pan : 922, real_pan : 897
tilt : 1338, real_tilt ; 1337, pan : 938, real_pan : 913
tilt : 1338, real_tilt ; 1337, pan : 954, real_pan : 927
tilt : 1338, real_tilt ; 1337, pan : 970, real_pan : 945
tilt : 1338, real_tilt ; 1337, pan : 986, real_pan : 962
tilt : 1338, real_tilt ; 1337, pan : 1002, real_pan : 975
tilt : 1338, real_tilt ; 1337, pan : 1018, real_pan : 993
tilt : 1338, real_tilt ; 1337, pan : 1034, real_pan : 1009
tilt : 1338, real_tilt ; 1337, pan : 1050, real_pan : 1026
tilt : 1338, real_tilt ; 1337, pan : 1066, real_pan : 1041
tilt : 1338, real_tilt ; 1337, pan : 1082, real_pan : 1057
tilt : 1338, real_tilt ; 1336, pan : 1098, real_pan : 1073
tilt : 1338, real_tilt ; 1337, pan : 1114, real_pan : 1090
tilt : 1338, real_tilt ; 1337, pan : 1130, real_pan : 1106
tilt : 1338, real_tilt ; 1337, pan : 1146, real_pan : 1121
tilt : 1338, real_tilt ; 1337, pan : 1162, real_pan : 1137
tilt : 1338, real_tilt ; 1337, pan : 1178, real_pan : 1153
tilt : 1338, real_tilt ; 1337, pan : 1194, real_pan : 1169
tilt : 1338, real_tilt ; 1337, pan : 1210, real_pan : 1184
tilt : 1338, real_tilt ; 1337, pan : 1226, real_pan : 1201
tilt : 1338, real_tilt ; 1337, pan : 1242, real_pan : 1217
tilt : 1338, real_tilt ; 1337, pan : 1258, real_pan : 1233
tilt : 1338, real_tilt ; 1337, pan : 1274, real_pan : 1249
tilt : 1338, real_tilt ; 1337, pan : 1290, real_pan : 1265
tilt : 1338, real_tilt ; 1337, pan : 1306, real_pan : 1281
tilt : 1338, real_tilt ; 1337, pan : 1322, real_pan : 1297
tilt : 1338, real_tilt ; 1337, pan : 1338, real_pan : 1313
tilt : 1338, real_tilt ; 1337, pan : 1354, real_pan : 1329
tilt : 1354, real_tilt ; 1345, pan : 682, real_pan : 1353
tilt : 1354, real_tilt ; 1353, pan : 698, real_pan : 1284
tilt : 1354, real_tilt ; 1353, pan : 714, real_pan : 1151
tilt : 1354, real_tilt ; 1353, pan : 730, real_pan : 1014
tilt : 1354, real_tilt ; 1353, pan : 746, real_pan : 883
tilt : 1354, real_tilt ; 1353, pan : 762, real_pan : 781
tilt : 1354, real_tilt ; 1353, pan : 778, real_pan : 762
tilt : 1354, real_tilt ; 1353, pan : 794, real_pan : 773
tilt : 1354, real_tilt ; 1353, pan : 810, real_pan : 788
tilt : 1354, real_tilt ; 1353, pan : 826, real_pan : 802
tilt : 1354, real_tilt ; 1353, pan : 842, real_pan : 818
tilt : 1354, real_tilt ; 1353, pan : 858, real_pan : 833
tilt : 1354, real_tilt ; 1352, pan : 874, real_pan : 850
tilt : 1354, real_tilt ; 1353, pan : 890, real_pan : 864
tilt : 1354, real_tilt ; 1353, pan : 906, real_pan : 881
tilt : 1354, real_tilt ; 1353, pan : 922, real_pan : 898
tilt : 1354, real_tilt ; 1353, pan : 938, real_pan : 911
tilt : 1354, real_tilt ; 1353, pan : 954, real_pan : 930
tilt : 1354, real_tilt ; 1353, pan : 970, real_pan : 946
tilt : 1354, real_tilt ; 1353, pan : 986, real_pan : 959
tilt : 1354, real_tilt ; 1353, pan : 1002, real_pan : 978
tilt : 1354, real_tilt ; 1353, pan : 1018, real_pan : 993
tilt : 1354, real_tilt ; 1353, pan : 1034, real_pan : 1008
tilt : 1354, real_tilt ; 1353, pan : 1050, real_pan : 1026
tilt : 1354, real_tilt ; 1353, pan : 1066, real_pan : 1041
tilt : 1354, real_tilt ; 1353, pan : 1082, real_pan : 1057
tilt : 1354, real_tilt ; 1353, pan : 1098, real_pan : 1073
tilt : 1354, real_tilt ; 1353, pan : 1114, real_pan : 1090
tilt : 1354, real_tilt ; 1353, pan : 1130, real_pan : 1106
tilt : 1354, real_tilt ; 1353, pan : 1146, real_pan : 1121
tilt : 1354, real_tilt ; 1353, pan : 1162, real_pan : 1137
tilt : 1354, real_tilt ; 1353, pan : 1178, real_pan : 1153
tilt : 1354, real_tilt ; 1353, pan : 1194, real_pan : 1169
tilt : 1354, real_tilt ; 1353, pan : 1210, real_pan : 1184
tilt : 1354, real_tilt ; 1353, pan : 1226, real_pan : 1201
tilt : 1354, real_tilt ; 1353, pan : 1242, real_pan : 1217
tilt : 1354, real_tilt ; 1353, pan : 1258, real_pan : 1233
tilt : 1354, real_tilt ; 1353, pan : 1274, real_pan : 1249
tilt : 1354, real_tilt ; 1353, pan : 1290, real_pan : 1265
tilt : 1354, real_tilt ; 1353, pan : 1306, real_pan : 1281
tilt : 1354, real_tilt ; 1353, pan : 1322, real_pan : 1297
tilt : 1354, real_tilt ; 1353, pan : 1338, real_pan : 1313
tilt : 1354, real_tilt ; 1353, pan : 1354, real_pan : 1328
tilt : 0, real_tilt ; 1, pan : 0, real_pan : 1
